id,source_id,query,gold,predicted,precision,recall,f1,em,duration,error
258,WebQTrn-513,"Which country in Eastern Europe, specifically Georgia, was founded before 1991, has an area of less than 294.1 thousand square kilometers, and a population of less than 7.8 million?",['Q230'],[],0.0,0.0,0.0,0.0,476.4013822078705,
259,WebQTrn-513,"Which country in Eastern Europe, specifically Georgia, was founded after 1873, has an area of less than 294.1 thousand square kilometers, and a population of less than 7.8 million?",['Q230'],[],0.0,0.0,0.0,0.0,478.6821825504303,
260,WebQTrn-514,"Which album by Taylor Swift, released after 2013, is in English, has a duration of less than 5471 minutes, and falls under the pop rock genre?",['Q124426354'],[],0.0,0.0,0.0,0.0,454.14900636672974,
261,WebQTrn-514,"Which album by Taylor Swift, released after 2013, is in English, has a runtime longer than 2236.5 minutes, and belongs to the country music genre?",['Q106381051'],"['Q110270795', 'Q106381051']",0.5,1.0,0.6666666666666666,0.0,183.4930818080902,
262,WebQTrn-514,"Which album by Taylor Swift, released before 2023, is in English, has a runtime longer than 2236.5 minutes, and belongs to the country music genre?",['Q106381051'],"['Q106381051', 'Q842214']",0.5,1.0,0.6666666666666666,0.0,166.52369284629822,
263,WebQTrn-514,"Which album by Taylor Swift, released before 2023, is in English, has a duration longer than 2236.5 minutes, and belongs to the electropop genre?",['Q113640799'],['Q113640799'],1.0,1.0,1.0,1.0,166.96863102912903,
264,WebQTrn-514,"Which film by Taylor Swift, released before 2023, is in English and belongs to the pop music genre?",['Q26400765'],"['Q2422194', 'Q101003570', 'Q2413072', 'Q5418004', 'Q109567844', 'Q97827989', 'Q59153913', 'Q42976009', 'Q113640799', 'Q101209997', 'Q276585', 'Q1535176', 'Q104092260', 'Q37814092', 'Q83397930', 'Q10299853', 'Q50413227', 'Q97631372', 'Q107289459', 'Q6842756', 'Q97653220', 'Q2076553', 'Q105943568', 'Q46606655', 'Q104120219', 'Q106411081', 'Q1256838', 'Q5513746', 'Q42292643', 'Q385122', 'Q858750', 'Q1648799', 'Q5749426', 'Q97653211', 'Q101004005', 'Q38552445', 'Q105583164', 'Q94497933', 'Q121464430', 'Q18441355', 'Q97620733', 'Q115096257', 'Q18333025', 'Q2073355', 'Q66314458', 'Q15111594', 'Q67184416', 'Q114854687', 'Q106261301', 'Q114804814', 'Q66983965', 'Q123588159', 'Q767632', 'Q114801069', 'Q22918941', 'Q720620', 'Q97653202', 'Q18010995', 'Q104092599', 'Q97650975', 'Q106381051', 'Q77433465', 'Q37912621', 'Q17155561', 'Q7749158', 'Q65920863', 'Q124153937', 'Q109629373', 'Q2422033', 'Q63342060', 'Q17544624', 'Q114818792', 'Q114804790', 'Q97650812', 'Q842214', 'Q2274912', 'Q252057', 'Q107400669', 'Q2758707', 'Q70719829', 'Q1389064', 'Q2699445', 'Q51845576', 'Q64590371', 'Q26400765', 'Q114809924', 'Q19892111', 'Q1996395', 'Q108137014', 'Q18247605', 'Q72270672', 'Q27988136', 'Q97653197', 'Q2705596', 'Q114721508', 'Q100785150', 'Q64596218', 'Q18786715', 'Q114804768', 'Q17544553', 'Q3077189', 'Q921515', 'Q104821968', 'Q56598871', 'Q97653233']",0.009523809523809525,1.0,0.01886792452830189,0.0,170.08504343032837,
265,WebQTrn-530,Which literary work written by Niccolò Machiavelli in Italian was released after 1513 and founded after 1511?,['Q131719'],['Q131719'],1.0,1.0,1.0,1.0,132.49867939949036,
266,WebQTrn-530,Which book written by Niccolò Machiavelli in Italian was released after 1513 and is considered his complete works?,['Q137163504'],"['Q113529303', 'Q109323463', 'Q3824985', 'Q113528175', 'Q610942', 'Q113527895', 'Q113528221', 'Q3709944', 'Q691766', 'Q28870098', 'Q113528051', 'Q137163504', 'Q131719', 'Q2106121', 'Q19140131', 'Q19130737', 'Q113527783', 'Q924424', 'Q18647256', 'Q3818789']",0.05,1.0,0.09523809523809523,0.0,194.66442584991455,
267,WebQTrn-530,Which literary work written by Niccolò Machiavelli was released after 1513 and is in the Tuscan language?,['Q924424'],[],0.0,0.0,0.0,0.0,395.4021909236908,
268,WebQTrn-530,"Which literary work written by Niccolò Machiavelli in Italian, released after 1513, belongs to the genre of poetry?",['Q3818789'],['Q3818789'],1.0,1.0,1.0,1.0,124.2763295173645,
269,WebQTrn-530,"Which version, edition, or translation of a book was written by Niccolò Machiavelli and released after 1513?",['Q65009365'],"['Q113529303', 'Q106613257', 'Q3824985', 'Q113528175', 'Q113527895', 'Q122110599', 'Q691766', 'Q137163504', 'Q131719', 'Q2106121', 'Q19140131', 'Q119789533', 'Q122034533', 'Q113527783', 'Q109323463', 'Q130298517', 'Q132735872', 'Q123486106', 'Q610942', 'Q113528221', 'Q102470519', 'Q3709944', 'Q28870098', 'Q113528051', 'Q122128064', 'Q65009365', 'Q19130737', 'Q122126124', 'Q125100960', 'Q121945372', 'Q924424', 'Q18647256', 'Q3818789', 'Q135405125', 'Q19221706']",0.02857142857142857,1.0,0.05555555555555556,0.0,66.99768900871277,
270,WebQTrn-538,"Which country that borders Russia, founded after 1917, has a population of more than 2.7 million, an area of less than 1.9 million square kilometers, and is located in Europe?",['Q37'],[],0.0,0.0,0.0,0.0,372.77946853637695,
271,WebQTrn-538,"Which country that borders Russia, founded after 1917, has a population of less than 32 million, an area of less than 1.9 million square kilometers, and is located in Europe?",['Q37'],[],0.0,0.0,0.0,0.0,395.6845760345459,
272,WebQTrn-538,"Which country that borders Russia, is located in Europe, has an area of more than 68.6 thousand square kilometers, a population of less than 32 million, was founded before 1991, and is Sweden?",['Q34'],[],0.0,0.0,0.0,0.0,420.4209966659546,
273,WebQTrn-538,"Which country that borders Russia is located in Europe, was founded before 1991, has a population of more than 2.7 million, an area of more than 68.6 thousand square kilometers, and is Sweden?",['Q34'],[],0.0,0.0,0.0,0.0,443.5751233100891,
274,WebQTrn-538,"Which country that borders Russia, is located in Europe, was founded before 1991, has an area of less than 1.9 million square kilometers, and a population of less than 32 million is Sweden?",['Q34'],[],0.0,0.0,0.0,0.0,437.86348271369934,
275,WebQTrn-559,Which art academy founded after 1877 did James Franco attend?,['Q5149905'],[],0.0,0.0,0.0,0.0,370.74099469184875,
276,WebQTrn-559,Which private university founded before 1965 and headquartered in New Haven did James Franco attend?,['Q49112'],"['Q1143412', 'Q49112']",0.5,1.0,0.6666666666666666,0.0,187.47265553474426,
277,WebQTrn-559,"Which college, founded after 1877 and classified as an organization, did James Franco attend?",['Q797078'],[],0.0,0.0,0.0,0.0,490.0761570930481,
278,WebQTrn-559,Which college founded before 1965 and headquartered in Brooklyn did James Franco attend?,['Q371625'],"['Q2626385', 'Q104856753', 'Q3521433', 'Q86005344', 'Q72912', 'Q6297846', 'Q726580', 'Q4974820', 'Q19881062', 'Q55691862', 'Q867353', 'Q5277215', 'Q784567', 'Q2926164', 'Q371625', 'Q7248756', 'Q15290999', 'Q116143184', 'Q7013188', 'Q734923', 'Q6904483', 'Q7902987', 'Q54557261', 'Q18211748', 'Q42319386', 'Q105622428', 'Q131590991', 'Q4974771', 'Q71241975', 'Q7767878', 'Q18636737', 'Q55791644', 'Q3603767', 'Q5277214', 'Q1360424', 'Q3089508', 'Q41434385', 'Q16992166', 'Q6749309', 'Q28134185', 'Q110632166', 'Q4974835', 'Q16210233', 'Q58159151', 'Q2871927', 'Q48974214', 'Q5163079', 'Q55692104', 'Q110485414', 'Q135085845', 'Q4744538', 'Q116143275', 'Q10749664', 'Q16932163', 'Q22073383', 'Q50864822', 'Q7284708', 'Q1566222', 'Q43003881', 'Q56051644', 'Q58424203', 'Q4974857', 'Q43003160', 'Q41433938', 'Q2253320', 'Q4974747', 'Q16973848', 'Q1694727', 'Q3633101', 'Q58158888', 'Q111931714', 'Q18785312', 'Q46584519']",0.0136986301369863,1.0,0.027027027027027025,0.0,342.16408944129944,
279,WebQTrn-559,Which college founded after 1877 and headquartered in Brooklyn did James Franco attend?,['Q371625'],[],0.0,0.0,0.0,0.0,379.3655936717987,
280,WebQTrn-565,"Which town in Chile, where the earthquake occurred in 2010, has an elevation of less than 635.5 meters and an area of less than 25.9 thousand square kilometers?",['Q16926'],"['Q732381', 'Q140550', 'Q763394']",0.0,0.0,0.0,0.0,393.29925084114075,
281,WebQTrn-565,"Which region of Chile, with an elevation under 635.5 meters, a population of less than 3.7 million, and an area of more than 25.9 thousand square kilometers, experienced the earthquake in 2010?",['Q2176'],"['Q255554', 'Q653113', 'Q263990', 'Q857452', 'Q910720', 'Q838779', 'Q147242', 'Q980835', 'Q144867', 'Q374194', 'Q524303', 'Q981149', 'Q924231', 'Q509917', 'Q806696', 'Q385894', 'Q188594', 'Q767280', 'Q301242', 'Q799579', 'Q927679', 'Q1078126', 'Q282711', 'Q498574', 'Q81657', 'Q898176', 'Q1058337', 'Q210666', 'Q732985', 'Q146520', 'Q291674', 'Q717082', 'Q852635', 'Q1005486', 'Q846894', 'Q784618', 'Q863541', 'Q815498', 'Q140491', 'Q704063', 'Q752869', 'Q188578', 'Q894857', 'Q613519', 'Q741678', 'Q574075', 'Q741474', 'Q1047355', 'Q738525', 'Q729956', 'Q799575', 'Q540014', 'Q905895', 'Q209356', 'Q211826', 'Q673630', 'Q753589', 'Q733191', 'Q1065063', 'Q728732', 'Q137904', 'Q353529', 'Q958288', 'Q250999', 'Q303268', 'Q610690', 'Q863431', 'Q249333', 'Q682438', 'Q961654', 'Q941450', 'Q908331', 'Q1023426', 'Q1047718', 'Q146452', 'Q863384', 'Q938819', 'Q247278', 'Q918895', 'Q211938', 'Q236023', 'Q297982', 'Q819048', 'Q848655', 'Q631826', 'Q642184', 'Q389899', 'Q59417', 'Q779479', 'Q1023804', 'Q210591', 'Q844018', 'Q837708', 'Q944882', 'Q158401', 'Q147503', 'Q809879', 'Q921409', 'Q550507', 'Q667258', 'Q140688', 'Q287366', 'Q799334', 'Q247415', 'Q673961', 'Q944764', 'Q140494', 'Q141384', 'Q465502', 'Q807923', 'Q809883', 'Q140080', 'Q1023027', 'Q588118', 'Q568472', 'Q468966', 'Q582450', 'Q716837', 'Q683195', 'Q376912', 'Q863481', 'Q894574', 'Q962304', 'Q220800', 'Q253077', 'Q139924', 'Q194882', 'Q297570', 'Q588791', 'Q857662', 'Q1052398', 'Q59413', 'Q18728', 'Q782548', 'Q1066340', 'Q225025', 'Q774246', 'Q469363', 'Q297231', 'Q381127', 'Q383120', 'Q645788', 'Q432383', 'Q905627', 'Q146501', 'Q933782', 'Q852976', 'Q629591', 'Q138489', 'Q323142', 'Q953603', 'Q147384', 'Q391063', 'Q751456', 'Q905472', 'Q139774', 'Q266403', 'Q535391', 'Q291254', 'Q570671', 'Q666951', 'Q945520', 'Q568721', 'Q869452', 'Q730014', 'Q367424', 'Q225967', 'Q782532', 'Q225969', 'Q300022', 'Q762913', 'Q842891', 'Q443952', 'Q139912', 'Q842553', 'Q280378', 'Q140701', 'Q572679', 'Q836873', 'Q1079454', 'Q220386', 'Q729963', 'Q776835', 'Q920304', 'Q311508', 'Q913422', 'Q650364', 'Q933885', 'Q486678', 'Q647318', 'Q146467', 'Q670925', 'Q140952', 'Q1067369', 'Q326410', 'Q786454', 'Q538830', 'Q516563', 'Q368702', 'Q522400', 'Q668315', 'Q519794', 'Q139693', 'Q586376', 'Q147294', 'Q1024051', 'Q1047798', 'Q254203', 'Q751746', 'Q751741', 'Q903464', 'Q908285', 'Q147253', 'Q140291', 'Q451800', 'Q146515', 'Q860762', 'Q138055', 'Q341974', 'Q664823', 'Q146459', 'Q328600', 'Q907741', 'Q586736', 'Q139810', 'Q1003705', 'Q644069', 'Q770658', 'Q189028', 'Q950008', 'Q591481', 'Q157913', 'Q610603', 'Q299748', 'Q73754', 'Q139852', 'Q1047333', 'Q1022492', 'Q1047758', 'Q425839', 'Q553210', 'Q736157', 'Q211438', 'Q146523', 'Q213212', 'Q747931', 'Q373903', 'Q384953', 'Q622675', 'Q260366', 'Q807960', 'Q746593', 'Q916586', 'Q245979', 'Q291791', 'Q707694', 'Q1073418', 'Q142015', 'Q386612', 'Q668863', 'Q545026', 'Q204180', 'Q206178', 'Q692601', 'Q905607', 'Q863472', 'Q635702', 'Q840147', 'Q732337', 'Q538782', 'Q260972', 'Q951870', 'Q939093', 'Q147438', 'Q665269', 'Q843928', 'Q374083', 'Q1053136', 'Q155714', 'Q764910', 'Q1001860', 'Q541267', 'Q742443', 'Q930747', 'Q146529', 'Q284869', 'Q863360', 'Q287437', 'Q603532', 'Q770058', 'Q1047726', 'Q480058', 'Q1003669', 'Q224541', 'Q795913', 'Q1024095', 'Q136193', 'Q55155', 'Q140955', 'Q236498', 'Q541770', 'Q325276', 'Q614894', 'Q745476', 'Q1047339', 'Q1073414', 'Q255026', 'Q766981', 'Q731297', 'Q1025129', 'Q211814', 'Q291896', 'Q841897', 'Q916724', 'Q304626', 'Q919824', 'Q955291', 'Q216571', 'Q147249', 'Q842873', 'Q1053209', 'Q942213', 'Q590939', 'Q661232', 'Q867233', 'Q547032', 'Q682909', 'Q158375', 'Q116512', 'Q764293', 'Q806408', 'Q841946', 'Q1048106', 'Q714237', 'Q596808', 'Q963966', 'Q1073794', 'Q960604', 'Q656559', 'Q654249', 'Q607235', 'Q649584', 'Q1021875', 'Q747235', 'Q603181', 'Q139729', 'Q438229', 'Q933610', 'Q1024162', 'Q749061', 'Q1023109', 'Q486881', 'Q611284', 'Q908132', 'Q499607', 'Q163621', 'Q122704', 'Q514238', 'Q695233', 'Q469361', 'Q1073431', 'Q1049649', 'Q785076', 'Q147702', 'Q661476', 'Q45259', 'Q546605', 'Q732381', 'Q575257', 'Q764037', 'Q692860', 'Q249397', 'Q784691', 'Q681746', 'Q763476', 'Q945515', 'Q1032932', 'Q908263', 'Q202912', 'Q147215', 'Q267024', 'Q778435', 'Q469408', 'Q746750', 'Q586032', 'Q220323', 'Q147287', 'Q540214', 'Q251815', 'Q835814', 'Q1039089', 'Q863507', 'Q963949', 'Q690424', 'Q170422', 'Q82862', 'Q303821', 'Q487825', 'Q762902', 'Q905593', 'Q749405', 'Q937268', 'Q745568', 'Q955192', 'Q799255', 'Q538879', 'Q943543', 'Q308409', 'Q527257', 'Q609085', 'Q147222', 'Q782589', 'Q140550', 'Q975478', 'Q848689', 'Q482486', 'Q953643', 'Q585609', 'Q863449', 'Q134087', 'Q83157', 'Q1061216', 'Q212592', 'Q287508', 'Q140302', 'Q140932', 'Q771117', 'Q974636', 'Q1047368', 'Q628063', 'Q807958', 'Q140968', 'Q204665', 'Q935700', 'Q344291', 'Q146455', 'Q938164', 'Q989518', 'Q431270', 'Q670039', 'Q322622', 'Q612506', 'Q952314', 'Q291213', 'Q224528', 'Q745601', 'Q582814', 'Q613019', 'Q407404', 'Q678881', 'Q863383', 'Q244342', 'Q1047364', 'Q429621', 'Q496682', 'Q125636', 'Q989458', 'Q282081', 'Q155719', 'Q878762', 'Q390617', 'Q771224', 'Q946752', 'Q729966', 'Q957554', 'Q74118', 'Q192452', 'Q782837', 'Q783261', 'Q756207', 'Q1052065', 'Q676654', 'Q660948', 'Q863428', 'Q325843', 'Q751441', 'Q783501', 'Q948378', 'Q940961', 'Q434853', 'Q989522', 'Q139898', 'Q278008', 'Q692223', 'Q1047738', 'Q265492', 'Q780358', 'Q799370', 'Q489728', 'Q613716', 'Q139715', 'Q1061862', 'Q164999', 'Q526611', 'Q390632', 'Q752026', 'Q831707', 'Q323153', 'Q752759', 'Q644353', 'Q140758', 'Q140767', 'Q852983', 'Q1052442', 'Q863365', 'Q519269', 'Q286835', 'Q139778', 'Q658466', 'Q465462', 'Q779105', 'Q784545', 'Q903130', 'Q959833', 'Q1038506', 'Q139784', 'Q187411', 'Q139737', 'Q223225', 'Q777959', 'Q139584', 'Q207765', 'Q119558', 'Q323136', 'Q561329', 'Q969692', 'Q1046534', 'Q1078119', 'Q372374', 'Q788166', 'Q837075', 'Q799273', 'Q158388', 'Q177750', 'Q636080', 'Q628236', 'Q697435', 'Q469405', 'Q651992', 'Q693003', 'Q848641', 'Q796833', 'Q783977', 'Q772572', 'Q1014043', 'Q961745', 'Q139864', 'Q536142', 'Q269442', 'Q1032157', 'Q781303', 'Q326601', 'Q674481', 'Q140031', 'Q595962', 'Q220880', 'Q701234', 'Q1038267', 'Q661903', 'Q80616', 'Q372708', 'Q696010', 'Q944545', 'Q291760', 'Q147271', 'Q991470', 'Q916711', 'Q303846', 'Q905715', 'Q578335', 'Q951560', 'Q544626', 'Q935572', 'Q220250', 'Q863377', 'Q799195', 'Q498411', 'Q952130', 'Q150786', 'Q797185', 'Q741281', 'Q381363', 'Q511306', 'Q147615', 'Q75291', 'Q200215', 'Q487277', 'Q1062342', 'Q140040', 'Q518327', 'Q252704', 'Q906117', 'Q81646', 'Q599773', 'Q140941', 'Q138667', 'Q578012', 'Q663604', 'Q139750', 'Q221687', 'Q630764', 'Q1052460', 'Q140086', 'Q482592', 'Q547147', 'Q777241', 'Q931563', 'Q693893', 'Q750741', 'Q803970', 'Q948242', 'Q542668', 'Q729949', 'Q495869', 'Q849840', 'Q799574', 'Q1044663', 'Q810338', 'Q1033753', 'Q146526', 'Q147264', 'Q654094', 'Q902832', 'Q863435', 'Q253601', 'Q1062305', 'Q795841', 'Q951914', 'Q812778', 'Q729942', 'Q211777', 'Q656724', 'Q176883', 'Q863411', 'Q150677', 'Q1062459', 'Q613652', 'Q442409', 'Q1038073', 'Q837651', 'Q946957', 'Q1032314', 'Q516441', 'Q763704', 'Q830403', 'Q18713', 'Q300012', 'Q146472', 'Q974118', 'Q594796', 'Q379473', 'Q1067177', 'Q478768', 'Q630698', 'Q478084', 'Q369316', 'Q1030595', 'Q139905', 'Q586729', 'Q607635', 'Q795457', 'Q908594', 'Q910490', 'Q385609', 'Q526851', 'Q776078', 'Q679364', 'Q692296', 'Q1047750', 'Q153585', 'Q644382', 'Q772135', 'Q140721', 'Q1040918', 'Q489726', 'Q926955', 'Q748631', 'Q519377', 'Q967120', 'Q691147', 'Q830917', 'Q140063', 'Q658580', 'Q783581', 'Q837542', 'Q139707', 'Q961095', 'Q248438', 'Q133742', 'Q630798', 'Q700780', 'Q224797', 'Q726888', 'Q907156', 'Q1052294', 'Q1060909', 'Q731811', 'Q783696', 'Q521349', 'Q667040', 'Q822534', 'Q421036', 'Q269739', 'Q311487', 'Q908579', 'Q279932', 'Q196034', 'Q389527', 'Q224812', 'Q668829', 'Q712905', 'Q821740', 'Q843860', 'Q782581', 'Q521900', 'Q733589', 'Q782324', 'Q523935', 'Q799580', 'Q916758', 'Q993882', 'Q378862', 'Q168071', 'Q751697', 'Q684091', 'Q796032', 'Q642110', 'Q928040', 'Q476638', 'Q518286', 'Q114051', 'Q1061355', 'Q613088', 'Q836228', 'Q781454', 'Q654132', 'Q577402', 'Q158371', 'Q562831', 'Q917217', 'Q959467', 'Q575099', 'Q972796', 'Q118578', 'Q75295', 'Q531368', 'Q925912', 'Q930108', 'Q1026058', 'Q667669', 'Q59915', 'Q809880', 'Q968584', 'Q931236', 'Q1047439', 'Q662393', 'Q908563', 'Q967498', 'Q665283', 'Q571263', 'Q803636', 'Q465494', 'Q500025', 'Q938791', 'Q914094', 'Q1043205', 'Q757196', 'Q140685', 'Q1062375', 'Q777368', 'Q259965', 'Q855555', 'Q799572', 'Q125265', 'Q188591', 'Q289968', 'Q140301', 'Q524878', 'Q647161', 'Q729930', 'Q661930', 'Q788186', 'Q809863', 'Q815951', 'Q444403', 'Q1052434', 'Q5161', 'Q80799', 'Q586005', 'Q146508', 'Q69934', 'Q1032342', 'Q908576', 'Q469497', 'Q289918', 'Q916747', 'Q408411', 'Q737863', 'Q905485', 'Q939530', 'Q887661', 'Q848681', 'Q654911', 'Q292336', 'Q531072', 'Q218258', 'Q147329', 'Q81889', 'Q1044382', 'Q146512', 'Q188571', 'Q767670', 'Q812871', 'Q942212', 'Q980730', 'Q304100', 'Q473668', 'Q215815', 'Q182980', 'Q930089', 'Q843851', 'Q586436', 'Q1073766', 'Q120210', 'Q492911', 'Q762241', 'Q675914', 'Q936916', 'Q140109', 'Q623810', 'Q662150', 'Q594750', 'Q684464', 'Q746644', 'Q749946', 'Q750054', 'Q767235', 'Q188599', 'Q956097', 'Q1024094', 'Q133806', 'Q528069', 'Q799433', 'Q965212', 'Q819958', 'Q196013', 'Q50785', 'Q154510', 'Q195234', 'Q975709', 'Q301315', 'Q208387', 'Q922774', 'Q240097', 'Q949501', 'Q511331', 'Q730001', 'Q799419', 'Q605794', 'Q555970', 'Q275191', 'Q163637', 'Q1060309', 'Q518837', 'Q729976', 'Q58621', 'Q662215', 'Q578370', 'Q212916', 'Q782568', 'Q837737', 'Q976836', 'Q373433', 'Q698238', 'Q604328', 'Q970439', 'Q300474', 'Q45501', 'Q207657', 'Q389809', 'Q905659', 'Q139953', 'Q147259', 'Q252270', 'Q939901', 'Q799578', 'Q206657', 'Q371157', 'Q562114', 'Q863535', 'Q579233', 'Q1046546', 'Q844022', 'Q824328', 'Q781504', 'Q140693', 'Q550198', 'Q434832', 'Q672900', 'Q906022', 'Q75297', 'Q188585', 'Q842536', 'Q569271', 'Q863370', 'Q570928', 'Q867794', 'Q19022', 'Q917712', 'Q325336', 'Q848755', 'Q139786', 'Q665277', 'Q923177', 'Q326056', 'Q591012', 'Q1079224', 'Q296565', 'Q963771', 'Q938779', 'Q866652', 'Q966958', 'Q906128', 'Q245560', 'Q1995', 'Q783994', 'Q224950', 'Q169328', 'Q476646', 'Q244322', 'Q492809', 'Q799241', 'Q146401', 'Q815468', 'Q837819', 'Q1069569', 'Q255192', 'Q1052010', 'Q967574', 'Q793445', 'Q383513', 'Q1022746', 'Q913655', 'Q666772', 'Q686727', 'Q666381', 'Q738169', 'Q1073317', 'Q282334', 'Q832169', 'Q209998', 'Q583003', 'Q140400', 'Q659904', 'Q852675', 'Q1073451', 'Q1075659', 'Q371751', 'Q409542', 'Q756810', 'Q1080577', 'Q474059', 'Q502003', 'Q224800', 'Q905561', 'Q544995', 'Q913799', 'Q909684', 'Q1025681', 'Q969700', 'Q1015166', 'Q778025', 'Q779541', 'Q917703', 'Q146499', 'Q823832', 'Q944373', 'Q778436', 'Q958896', 'Q855607', 'Q763394', 'Q606847', 'Q675195', 'Q916916', 'Q427660', 'Q1029786', 'Q964488', 'Q636722', 'Q951173', 'Q1061275', 'Q609110', 'Q18974', 'Q434836', 'Q613571', 'Q590803', 'Q855569', 'Q139768', 'Q190000', 'Q668486', 'Q217197']",0.0,0.0,0.0,0.0,443.53027749061584,
282,WebQTrn-565,"Which region of Chile, with an area of less than 25.9 thousand square kilometers, a population under 3.7 million, and an elevation above 428 meters, experienced the earthquake in 2010?",['Q2133'],[],0.0,0.0,0.0,0.0,405.60219168663025,
283,WebQTrn-567,Which drama film directed by Jud Taylor and starring Ron Howard was released before 2000?,['Q4419094'],['Q4419094'],1.0,1.0,1.0,1.0,139.8385398387909,
284,WebQTrn-567,Which drama film starring Ron Howard and directed by Jud Taylor was released after 1972?,['Q4419094'],['Q4419094'],1.0,1.0,1.0,1.0,131.21908259391785,
285,WebQTrn-567,"Which comedy film directed by Ron Howard was released before 2000, has a runtime longer than 83.25 minutes?",['Q997228'],"['Q1137831', 'Q1105463', 'Q386291', 'Q997228', 'Q669675', 'Q1747211']",0.16666666666666666,1.0,0.2857142857142857,0.0,141.64736986160278,
286,WebQTrn-567,"Which comedy film directed by Ron Howard, released after 1972, has a runtime longer than 83.25 minutes?",['Q997228'],"['Q386291', 'Q997228', 'Q669675', 'Q1137831', 'Q1747211', 'Q131864', 'Q1210206', 'Q1105463']",0.125,1.0,0.2222222222222222,0.0,145.59849762916565,
287,WebQTrn-567,Which comedy film directed by Ron Howard and released after 1972 has a runtime of less than 108.75 minutes?,['Q997228'],"['Q997228', 'Q131864', 'Q1747211']",0.3333333333333333,1.0,0.5,0.0,149.69520783424377,
288,WebQTrn-570,Which professional has an academic degree and is known as Michelle Obama?,['Q185351'],[],0.0,0.0,0.0,0.0,412.3994793891907,
